KORLIQUOR_ID,KORLIQUOR_NM,KORLIQUOR_CTGRY,KORLIQUOR_PRC
"48858590824","전통주갤러리 전용 제주담음 기프트박스","전통주선물세트","25100.0"
"48859727105","코인트로 1L/코엥트로/오렌지리큐르 257716","전통주","60950.0"
"48862275081","증류진공 GG-17 회청정50l","전통주","9548050.0"
"48862430036","발효 중독 예방 트랄 ？ 알코올 함량을 정확하게 측정 증류된 증류주 문샤인 농도계 0200","전통주","36960.0"
"48863853107","한청 철원 오대쌀로 빚은 우리청주 15도 700ml","약주","18240.0"
"48864485477","한청 철원 오대쌀로 빚은 우리청주 15도 700ml","소주","17820.0"
"48866154257","카르보나 스테인 데블스 8 과일 레드 와인 6팩 미스씨","전통주","66200.0"
"48867060638","충남 청양의 칠갑산 청정 막걸리 칠장주 750ml 17병","막걸리/탁주","44000.0"
"48867200267","충남 청양의 칠갑산 청정 막걸리 칠장주 1700ml 9병","막걸리/탁주","50000.0"
"48867380720","Seedlip Garden 108  무알코올 스피릿  칼로리 프리 무설탕  무알코올 칵테일  700ml25액량 온스","전통주","67630.0"
"48868007546","솔송주 녹파주 15도 375ml 박흥선 명인 약주","약주","9500.0"
"48868046897","솔송주 담솔 40도 500ml 박흥선 명인 리큐르","리큐르주","26600.0"
"48868076312","진도아리랑영농조합 보배섬진도 진도아리랑 홍주500ml","리큐르주","20900.0"
"48868164221","진도아리랑 진도홍주 다정세트(400ml 40%+ 400ml 60%)","전통주선물세트","55000.0"
"48868165136","솔송주 녹파주 15도 375ml 박흥선 명인 약주","약주","9100.0"
"48868191380","솔송주 담솔 40도 500ml 박흥선 명인 리큐르","리큐르주","25480.0"
"48868793418","200L 전기 증류기 대형 양조 장비 소주 증류주 양조기","소주","1016000.0"
"48869902727","운경 지리산 더덕주 25도 660ml 선물세트 증류주","전통주선물세트","19200.0"
"48870102638","술픽 설악프로방스 구름한잔 설악 23도 375ml","소주","8530.0"
"48870825818","운경 지리산 더덕주 25도 450ml 증류주","일반증류주","10560.0"
"48870899851","운경 지리산 더덕주 25도 660ml 선물세트 증류주","전통주선물세트","21120.0"
"48870948352","운경 지리산 더덕주 25도 1000ml 선물세트 증류주","전통주선물세트","43120.0"
"48870951220","운경 지리산 더덕주 25도 250ml 증류주","일반증류주","5950.0"
"48871160501","운경 지리산 더덕주 25도 450ml 증류주","일반증류주","10160.0"
"48871167454","운경 지리산 더덕주 25도 1000ml 선물세트 증류주","전통주선물세트","41470.0"
"48871276183","운경 지리산 더덕주 25도 250ml 증류주","일반증류주","5740.0"
"48871323378","200L 전기 증류기 대형 양조 장비 소주 증류주 양조기","소주","977710.0"
"48871326898","운경 지리산 더덕주 25도 660ml 선물세트 증류주","전통주선물세트","20320.0"
"48871918809","술아원 환상주 23도 375ml 고구마증류식소주","소주","27840.0"
"48871969209","한통술 백구 오리지널 막걸리 8도 330ml 시나몬막걸리","막걸리/탁주","10800.0"
"48871980314","오름주가 오름주가 다래와인 7004s 8도 750ml 스위트레귤러","국산와인/과일주","21840.0"
"48871987246","김포금쌀탁주영농조합 내장산 복분자주 16도 360ml","전통주","7100.0"
"48871988391","안동소주 올소 35도 360ml 오크숙성찹쌀증류주","소주","17100.0"
"48872006290","한통술 한통술 구절초꽃술 8도 850ml 임금누룩 꽃막걸리","막걸리/탁주","10920.0"
"48872021334","고도리와이너리 고도리와이너리 복숭아와인 6.5도 750ml","국산와인/과일주","36400.0"
"48872030243","한주양조 한주양조 매화세트 35도 700ml 서울시무형문화재","전통주선물세트","45500.0"
"48872033422","술샘 술샘 미르 54도 375ml 증류식소주","소주","35000.0"
"48872038253","고도리와인 고도리와이너리 로제와인 12도 750ml","국산와인/과일주","27300.0"
"48872047416","중원양조 사랑할때 20도 300ml 사과과실주","국산와인/과일주","4940.0"
"48872063165","밀담 착한농부 밀담 17도 360ml  국산 단수수3번 증류한 럼","일반증류주","3640.0"
"48872073595","선운산 복분자주 흥진 프리미엄 복분자주 도자기 500ml","복분자주","42750.0"
"48872086277","대대로영농 진도홍주 명품 미니어쳐 58도 120ml","리큐르주","11400.0"
"48872086694","국순당 국순당 여주 려 40도  375ml 고구마 증류주","소주","21840.0"
"48872091213","사곡양조원 사곡양조장 공주 알밤주6도 750ml 막걸리형 전통주","막걸리/탁주","1640.0"
"48872099059","토끼소주 토끼소주 선비진 48도 750ml 미국브랜힐양조 한국형진","소주","55000.0"
"48872100404","샤토미소 도란원 샤토미소 로제스위트 미니어쳐와인 12도130ml","국산와인/과일주","5920.0"
"48872104849","고도리와이너리 고도리와이너리 화이트와인 스위트 10.5도 750ml","국산와인/과일주","27300.0"
"48872106396","시나브로 바야흐로 40도 500ml 와인증류주","일반증류주","71250.0"
"48872108437","토향 녹고의 눈물 16도 300ml 제주 전통주","기타전통주","15200.0"
"48872115889","삼해소주 45도 250ml 서울시 무형문화재","소주","40000.0"
"48872129243","탁브루 탁100 내추럴 10.5도 375ml","약주","14170.0"
"48872131709","신평양조장영농조합법인 신평양조 백련생막걸리 스노우 6도 750ml","막걸리/탁주","2460.0"
"48872143522","선운산복분자주흥진 프리미엄 원형도자기복분자주1호세트 19도 700ml","복분자주","52250.0"
"48872143747","안동소주 올소 25도 360ml 오크숙성찹쌀증류주","소주","11400.0"
"48872160043","한국애플리즈 비긴나이틴 19도 375ml 사과소주","소주","6190.0"
"48872165167","영덕주조 일취월장30도 360ml 사과소주","소주","10450.0"
"48872176637","다드림 미음 25도 375ml 무감미 증류주","일반증류주","18000.0"
"48872184675","양반안동소주 로얄안동소주 45도 600ml 26년산","소주","118750.0"
"48872186893","황금보리 술마켓 황금 보리 증류주 17도 375ml","소주","8190.0"
"48872198856","영덕주조 영덕주조 도원결의 40도 360ml 복숭아 증류주","일반증류주","13650.0"
"48872201122","착한농부 춘희 25도 375ml 사과증류주","일반증류주","14440.0"
"48872206205","술샘 서설 13도 375ml 청주","약주","15000.0"
"48872209931","태평주가 진심 홍삼주 19도 375ml 홍삼증류주","일반증류주","4830.0"
"48872210663","태평주가 진안블랙보리 골드 40도 500ml 보리소주","소주","26390.0"
"48872214826","진도 홍주 루비콘 40도 375ml 선물세트","리큐르주","43680.0"
"48872218133","참주가 참주가 딸링막걸리 5.5도 650ml 딸기막걸리 술품질인증","막걸리/탁주","6370.0"
"48872221537","산머루 농원 감악산 머루주 12도 360ml","국산와인/과일주","6560.0"
"48872225152","팔로미 더 화이트 21도 375ml 2번 증류식소주","소주","16380.0"
"48872232746","제주샘주 제주샘주 고소리술 40도 375ml 제주 전통주 술품질인증","소주","29120.0"
"48872234647","제주와이너리 귤로만 제주 감귤주 미니어쳐 10도 80ml","기타전통주","3550.0"
"48872241297","솔티마을 오롯이복숭아 스파클링와인 9도 375ml","국산와인/과일주","13650.0"
"48872241897","시트러스 한정판 신례명주50도750ml 오크통숙성감귤주","일반증류주","110000.0"
"48872243960","영덕주조 일취월장21도 360ml 사과소주","소주","7280.0"
"48872246333","한국고량주 오크 40도 375ml 오크통숙성","소주","14560.0"
"48872246429","두루양조 엠24 24도 375ml 메밀소주","소주","12000.0"
"48872248303","토향 녹고의 눈물16도 미니어쳐 오가피 제주 전통주","리큐르주","5370.0"
"48872262837","양주도가 별산막걸리 5.8도 500ml 무아스파탐","막걸리/탁주","5370.0"
"48872263138","향지촌 달콤 발효세트 2호 (달콤수세미500+수세미발효액250+보틀+푸어러)","전통주선물세트","54480.0"
"48872265585","거창농협 산내울 복분자주 16도 375ml","복분자주","6280.0"
"48872267451","선운산 복분자주 흥진 복분자주 16도 375ml","복분자주","7560.0"
"48872267708","죽향도가 대숲담양향 화이트 41도375ml 1년숙성소주","소주","25480.0"
"48872273598","두루양조 용41 41도 375ml","소주","22000.0"
"48872275509","복분자기획세트/명작 내장산 흥진 선운 /토닉600증정","전통주선물세트","31760.0"
"48872279699","김창수 명인 금산인삼주 미니어쳐 23도 120ml","일반증류주","6370.0"
"48872283127","술마켓 금산인삼주 수삼 43도 375ml 식품명인","일반증류주","21840.0"
"48872293601","술아원 복단지 14도 350ml 복분자약주 술품질인증","약주","18200.0"
"48872294523","거창농협 산내울 사과애 주 16도 375ml","약주","6280.0"
"48872297575","대대로영농 프리미엄 진도 홍주 40도 700ml","리큐르주","42770.0"
"48872302143","착한농부 아삭선물세트 17도 360ml_아삭x2병+아삭골드x1병","일반증류주","19020.0"
"48872307309","양촌양조농업회사법인 양촌양조 여유소주 40도 375ml","소주","24120.0"
"48872308149","한산소곡주 우희열명인 한산소곡주 오크 43도 500ml 청와대추석선물 오크블루","약주","62790.0"
"48872310054","팔로미 더 블랙 26도 375ml 2번 증류식소주","소주","22750.0"
"48872312803","민속주 궁중술 왕주 25도 375ml 남상란 명인증류주","일반증류주","14200.0"
"48872318225","착한농부 착한농부 막시모파인오크 40도 200ml 오미자첨가","일반증류주","21840.0"
"48872321802","강릉소주 우리소주조합 당진소주 25도 360ml","소주","6370.0"
"48872326788","국순당 국순당 여주 프리미엄 려 25도 375ml 고구마 증류주","소주","21840.0"
"48872336659","지란지교 프리미엄 무화과탁주 12도 500ml 생막걸리 술품질인증","막걸리/탁주","18000.0"
"48872339238","국순당 국순당 여주 프리미엄 려 40도 375ml 고구마 증류주","소주","38220.0"
"48872345574","전국여행세트_서울의밤 외 6종","전통주선물세트","38860.0"
"48872358402","양촌양조농업회사법인 양촌양조 여유소주 25도 375ml","소주","12290.0"
"48872358525","청도감와인 와인 감그린 레귤러 750ml","국산와인/과일주","16380.0"
"48872364590","술도가제주바당 성산포소주 25도 375ml","소주","7740.0"
"48872366574","아리랑 주조 겨울소주 45도 360ml 180일 숙성 -375ml로 변경","소주","22750.0"
"48872367662","홈파티 우주술 몽레브 라바 15도 375ml 수박주","전통주","18200.0"
"48872367882","신탄진주조 신탄진주조 대덕주 단상지교16도 750ml","약주","18200.0"
"48872371053","한국 애플리즈 금과 명주 40도 750ml 애플 브랜디","국산와인/과일주","35490.0"
"48872376036","술마켓 한주양조_한주 35도 360ml 증류식 소주","소주","13470.0"
"48872379822","두루양조 용25 25도 375ml","소주","12000.0"
"48872381089","영동블루 베리로제와인1168스위트캔 10도330 캠벨포도","국산와인/과일주","7740.0"
"48872382241","금이산농원 복숭아와인 12도 375ml","국산와인/과일주","17000.0"
"48872382380","좋은술 천비향 화주 40도 375ml 오양주","소주","58240.0"
"48872388868","참주가 생막걸리 5.5도 650ml 술품질인증","막걸리/탁주","2730.0"
"48872398511","사곡양조 밤꽃향기 13.5도 375ml 공주밤약주","약주","6830.0"
"48872399736","제주양조장 1950 감귤와인 12도 750ml","국산와인/과일주","38220.0"
"48872400796","두술도가 오 미자씨 7.8도 650ml 오미자막걸리","막걸리/탁주","8190.0"
"48872417084","왕율주 사곡양조 왕율주 25도 360ml 공주밤증류주","일반증류주","9100.0"
"48872418753","정고집 남도탁주 정고집 나주배약주 15도 500ml","약주","22750.0"
"48872422695","다랭이팜 남해쌀 유자막걸리 6도 750ml","막걸리/탁주","3640.0"
"48872425236","김창수 명인 금산인삼주 프리미엄에디션 43도","일반증류주","63700.0"
"48872426076","참주가 솔막걸리 5.5도 650ml 솔잎막걸리","막걸리/탁주","2730.0"
"48872430214","봄초여 프리미엄선물세트 1호(375ml 2병+50ml 2병)","전통주선물세트","44720.0"
"48872434046","김창수 명인 금산인삼주 수삼 23도 720ml 일반증류주","일반증류주","33670.0"
"48872436689","술마켓 죽력고 32도 700ml 송명섭 명인 조선3대명주","일반증류주","91000.0"
"48872663794","USB_조재권-막걸리한잔70곡","막걸리/탁주","14220.0"
"48872952894","술아원 몽상주 20도 375ml 찹쌀약주","약주","29120.0"
"48872995683","술아원 상상주 15도 375ml 매실나무 꽃 찹쌀약주","약주","20020.0"
"48873011602","술아원 환상주 23도 375ml 고구마증류식소주","소주","29120.0"
"48875342224","글렌모렌지 인피니타 18년","전통주","239000.0"
"48876717390","왕율주360ml 4병 (Alc.25%)","소주","35200.0"
"48877089195","지리산 햇살담은 산수유잼 선물세트 280gx2병","전통주","34200.0"
"48878081887","4온스120ml지카라스 전통멕시코산 지카라스","전통주","34680.0"
"48878577225","술판다 (SULPANDA) 담금주 키트 2구 포장세트 (200ml x 2)  2개  2개  200ml  파인키위주+장미주","전통주선물세트","16000.0"
"48878631245","[유리병]증류주375ml(K) 40개  40개 1BOX","일반증류주","60300.0"
"48878873688","술픽 온지술도가 온지몬 10도 500ml 레몬막걸리  1개","막걸리/탁주","16150.0"
"48880134484","참주가 블루킹 30도 블루베리 증류주 선물세트","전통주선물세트","35550.0"
"48880185547","죽향도가 대대포 블루 6도 600ml 막걸리 꿀막걸리","막걸리/탁주","3800.0"
"48880481284","술소리 술마켓 술소리 주몽 375ml 복분자주","복분자주","6560.0"
"48880773167","참주가 블루퀸 25도 블루베리 증류주 선물세트","일반증류주","32350.0"
"48881631467","국순당 술마켓 국순당 고창 명작 복분자주13도 375ml","복분자주","8190.0"
"48881743379","diy 집에서 막걸리 만들기 수제 막걸리키트 1080g","막걸리/탁주","16900.0"
"48881822844","이화주세트K 우리술품평회대상 대한민국주류대회4년연속대상 Best Of 2023 탁주 약주 개똥쑥약주","약주","71250.0"
"48882152406","내국양조 담금주 강주 50도 1.8L 8병 묶음세트","전통주","109900.0"
"48882308214","문배술 술마켓 문배술 용상 700ml 40도 남북정상회담 건배주","소주","34580.0"
"48882453450","전주이강주 초승달 선물세트 25도 500ml 잔2 리큐르주","전통주선물세트","40790.0"
"48882506699","식품명인 전주 이강주 연화미니어쳐 100㎖ 25%","리큐르주","11830.0"
"48882966932","국순당 한국 전통 과실주 명작 복분자주 선물세트 375mlx3병입","전통주선물세트","24030.0"
"48883011290","안동소주 일품 40도 350mlx6병 전통주/증류주","소주","57600.0"
"48883186378","양반 안동소주 3년산 전통주 45도 미니어처 할미와초랭이 60ml 2병세트","전통주선물세트","23000.0"
"48883375920","고창 명산품 고창 복분자주 홍연 세트 16.8도 375 x 4","복분자주","26390.0"
"48883461565","전주이강주 식품명인 전주 이강주 특1호 25%","리큐르주","32400.0"
"48883506875","우포의 아침 조선 주조사 14도 300ml 청주","약주","4500.0"
"48883510574","홍주 담솔 40도 180ml 2병 하이볼 세트","리큐르주","15300.0"
"48883533231","술샘 술샘 술샘16 오미자주 375ml 16%","전통주선물세트","11400.0"
"48883534093","식품명인 한산 소곡주 명화 2호 선물세트 43%","전통주선물세트","142800.0"
"48883564075","식품명인 민속주 안동소주 800㎖ 45%","소주","40480.0"
"48883586310","예진 디엠진 500ml 38% 포도증류주","일반증류주","66000.0"
"48883628208","한산소곡주 술픽 우희열 명인 한산소곡주 18도 700ml  2병","약주","35000.0"
"48883729379","덥쥬 보양하쥬","약주","27660.0"
"48883733283","양반안동소주 양반 안동소주 3년산 전통주 45도 양반탈 600ml  잔1","소주","33000.0"
"48883740256","샤토미소 충북 도란원 미소아이 샤토미소 스위트로제 130㎖ 12%","국산와인/과일주","6050.0"
"48883769199","영월더덕영농조합법인 영월더덕 동강더덕주 선물세트 전통주 360mlx15병","전통주선물세트","68250.0"
"48883782285","예천주 착한농부 복분자 증류주 만월40도 360ml","일반증류주","18000.0"
"48883787232","충북 도란원 샤토미소 로제단지와인 187ml  12%","국산와인/과일주","6800.0"
"48883801690","농업회사법인유토피아 양반안동소주 전통 탈놀이패 양반A세트 45도 460ml 잔1","전통주선물세트","38000.0"
"48883805663","술도가제주바당 성산포소주 25도 375ml","소주","8090.0"
"48883833960","즉납 SUZUKI 스즈키 탁주 노래 입 MP-113  입주 입(A) MP-121 멜로디온용","막걸리/탁주","21300.0"
"48883973406","한산소곡주 식품명인 한산 소곡주 백제소곡주 1호 선물세트","전통주선물세트","35010.0"
"48883986261","경북 착한농부 예천주 럼 PHAT 300ml 16.8%","일반증류주","4180.0"
"48884040227","삼천갑자동방주 750ml","일반증류주","55250.0"
"48884067094","안동소주 고려개국주 태사주 35도 360ml_찹쌀 고구마 보리 브랜딩","소주","23000.0"
"48884090940","이강주 식품명인 전주 이강주 750㎖ 25%","리큐르주","30600.0"
"48884095347","중원양조 사랑할때 12도 300ml 사과과실주 사과와인","국산와인/과일주","3450.0"
"48884112299","부드러운 목넘김 주향이오 375ml-25%","소주","15300.0"
"48884242391","전통주애-양촌양조여유소주375(25%)","소주","12170.0"
"48884302637","참주가 블루킹 블루퀸 블루베리 증류주 선물세트","전통주선물세트","64800.0"
"48884320238","전주이강주 초승달 선물세트 25도 500ml 잔2 리큐르주","전통주선물세트","42330.0"
"48884336403","양반 안동소주 전통주 38도 7년산 설산 250ml  하이볼용 6병","소주","60000.0"
"48884349871","착한농부 복분자 증류주 만월24도 360ml","일반증류주","11900.0"
"48884389254","덕유양조 덕유 무주구천동 머루와인 750ml 1본 12% 미디움","국산와인/과일주","25650.0"
"48884415273","착한농부 밀담 단수수 증류주 24도 360ml","일반증류주","9790.0"
"48884434316","전통주애 맛보기 술-경북 민속주안동소주 180ml 45%","소주","8500.0"
"48884434477","조은술세종 조은술세종 유기농 이도 375ml 32%","소주","17580.0"
"48884437019","삼천갑자동방주 360ml","일반증류주","17000.0"
"48884443832","맑은내일 미니어쳐 선물세트","전통주선물세트","22950.0"
"48884475865","영덕주조 블링블링 딥블루우주 바다별 15도 375ml 상큼달콤 사과맛","국산와인/과일주","21250.0"
"48884484330","강산명주 부안해풍오디주 12도 375ml","전통주","10800.0"
"48884486562","전통주애 우희열 명인 한산소곡주 불소곡주 43도 700ml","리큐르주","38220.0"
"48884503080","고헌정영농법인 고헌정 동학 1957 375ml 13%","약주","3610.0"
"48884507843","무주구천동 머루와인 750ml 2본 12% 3호","국산와인/과일주","49500.0"
"48884513315","전통주애-9개 제조장 맛보기 술 9종  180ml","전통주선물세트","40500.0"
"48884517049","충남 황금보리 250ml 17%","일반증류주","5950.0"
"48884521258","전주이강주 찬들수을 360ml 19도","리큐르주","7240.0"
"48884521999","샤토미소 충북 도란원 미소아이 샤토미소랑 130㎖ 12%  화이트(스위트)와인","국산와인/과일주","6300.0"
"48884534853","금산인삼주 금산인삼주 인삼 약주 12.5도 360ml","약주","5490.0"
"48884542352","식품명인 담솔 375ml 40%","리큐르주","20900.0"
"48884613955","애플파파 충북 애플파파 N와인 사과 750ml 12%","국산와인/과일주","22500.0"
"48884621918","참주가 매실소주와 블루베리 소주의 만남 매화랑청화랑세트","전통주선물세트","22950.0"
"48884631929","Spiritless Kentucky 74 Distilled Non-Alcoholic Whiskey Bundle with Fever Tree Light Ginger Beer - Hi","전통주","159710.0"
"48884644659","전통주애 맛보기 술-식품명인 담솔 180ml 40%","일반증류주","9420.0"
"48884699236","에밀리아 레드와인 비니거 250ml x 12ea","국산와인/과일주","84670.0"
"48884709695","술픽 장수 오미자주 16.5 도 360ml","전통주","5160.0"
"48884788656","착한농부 착한농부 밀담 단수수 증류주 40도 360ml","일반증류주","13950.0"
"48884807803","우포의아침 우포의 아침 조선주조사 300ml 14%","일반증류주","3780.0"
"48884818519","태평주가 태평2호 진심인삼홍삼주 750ml 38%","전통주선물세트","61200.0"
"48884862872","한주양조 한주매화 700ml 35도 증류식소주","소주","45000.0"
"48884880100","식품명인 민속주 안동소주 양반탈 400ml 45%","소주","27200.0"
"48884896325","명세주가 명세주가 가덕 순쌀 막걸리 탁주 전통주 750ml x 6병","막걸리/탁주","15000.0"
"48884924940","민속주왕주 궁중술 왕주 700ml 40도 민속주왕주 일반증류주","일반증류주","36100.0"
"48884942195","명가원 명가원솔송주 700mlx1병 /프리미엄 전통주/도수 13도","약주","16380.0"
"48884968604","전통주애 경복궁소주 40도 350ml 전통 상압증류식소주","소주","27810.0"
"48884975501","향과맛을 담아 주향담을 500ml(41%)","일반증류주","44100.0"
"48885038604","과천도가 관악산생막걸리 6도 1000ml","막걸리/탁주","7140.0"
"48885042380","술샘 술샘 미르54 375ml 54%","리큐르주","33250.0"
"48885056352","참주가 블루퀸 25도 블루베리 증류주 선물세트","일반증류주","33620.0"
"48885078957","민속주왕주 궁중술 왕주 375ml 13도 3본 선물세트 민속주왕주 살균약주","약주","30400.0"
"48885097408","선운산복분자주흥진 선운산복분자주 흥진 16도 375ml 전통 과실주","복분자주","7470.0"
"48885115314","안동 민속주 안동소주 특1호 전통주 선물세트","전통주선물세트","58650.0"
"48885118307","단위 멍걸리 5개 270ml","막걸리/탁주","114810.0"
"48885152599","민속주왕주 궁중술 왕주 375ml 25도 민속주왕주 일반증류주","일반증류주","14510.0"
"48885168705","황금보리 충남 황금보리 증류주 375ml 17%","일반증류주","8100.0"
"48885179618","양반안동소주 양반 안동소주 12년산 전통주 25도 양반탈유리 375ml 2병","소주","28000.0"
"48885296098","전주이강주 대통령선물 vip 선물세트 25도 700ml 잔2 리큐르주","전통주선물세트","46750.0"
"48885318248","참주가 참주가 알밤톡톡 복분자톡톡 스파클링 6본세트","막걸리/탁주","13600.0"
"48885340205","식품명인 민속주 안동소주 600㎖ 45%","소주","33150.0"
"48885364736","전북 내장산 복분자주 미니어쳐 세트","전통주선물세트","9350.0"
"48885370028","전통주애 경남 오름주가 다래와인 3004 375ml 선물세트","전통주선물세트","27550.0"
"48885395842","식품명인 문배주양조원 문배술 400㎖ 40%","소주","24820.0"
"48885399781","증류주 제조기 소주 곡물 위스키 발효 알콜 증류주","소주","2968100.0"
"48885419706","예천주 경북 착한농부 예천주 럼 PHAT 300ml 22%","일반증류주","5040.0"
"48885425912","산머루 농원 머루드서 오데뉴세트","전통주선물세트","30600.0"
"48885432911","한산소곡주 한산소곡주 선물세트 특1호 전통주/약주/차례주 2본입","전통주선물세트","39130.0"
"48885459198","술샘 퍼플진 500ml 36.5%","일반증류주","35100.0"
"48885461341","달홀진주 375ml 25% 증류식소주","소주","13200.0"
"48885481224","오미나라 오미로제 투게더 와인 750㎖","국산와인/과일주","29000.0"
"48885481415","식품명인 민속주 안동소주 부네탈 400ml 45%","소주","27200.0"
"48885535580","달홀진주 375ml 40% 증류식소주","소주","17600.0"
"48885601795","참주가 블루킹 30도 블루베리 증류주 선물세트","전통주선물세트","33620.0"
"48885610247","술샘 술샘 미르25 375ml 25%","소주","17100.0"
"48885614537","명가원 솔송주 약주 전통주 솔송주 700ml 13도","약주","18000.0"
"48885631276","경북 착한농부 밀담52 180ml 52%","일반증류주","10540.0"
"48885687704","강렬한 향이 입안가득 주향아라 500ml(55%)","일반증류주","117000.0"
"48885724527","태평주가 진심 홍삼주 400ml 53%","일반증류주","39600.0"
"48885731954","술샘 경기 술샘 미르54 미니어쳐","전통주선물세트","11400.0"
"48885756631","김포금쌀탁주영농조합 김포 탁주 특주 15도 375ml 김포 금쌀","약주","3640.0"
"48885819246","샤토미소 충북 도란원 미소아이 샤토미소 27 130ml 12% 레드스위트","국산와인/과일주","6300.0"
"48885849322","조은술세종 조은술세종 유기농 이도 375ml 22%","소주","11700.0"
"48885849653","민속주안동소주 김연박 명인 45도 375ml 전통소주","소주","21250.0"
"48885874335","안동소주일품 안동소주 일품 40도 350mlx3병 전통주 증류주","소주","26210.0"
"48885903100","제주왕지케 제주동백 14도 375ml 동백꽃 전통주","기타전통주","10200.0"
"48885935568","전통주애 식품명인 한산 소곡주 불소곡주 미니어쳐 도자기","전통주선물세트","7130.0"
"48885992190","양반 안동소주 3년산 전통주 45도 미니어처 양반과부네 60ml 2병세트","소주","23000.0"
"48885992985","배도가 심플리애플 350-12%","국산와인/과일주","8550.0"
"48886042030","죽향도가농법 죽향도가 대숲담양향 화이트 41도375ml 1년숙성소주","소주","25480.0"
"48886062708","애플리즈 찾을수록 오렌지 14도 360ml 감귤","국산와인/과일주","2000.0"
"48886068794","안동소주일품 경북 일품 안동소주 신랑각시 미니어쳐 세트","전통주선물세트","17100.0"
"48886071730","착한농부 착한농부 밀담 단수수 증류주 52도 360ml","일반증류주","15750.0"
"48886100411","제주왕지케 제주유채 14도 375ml 유채꽃잎주","기타전통주","10200.0"
"48886111489","부안강산명주농업법인 강산명주 부안강산뽕주 13도 300ml 1본","일반증류주","3060.0"
"48886137495","전통주애 수을수을 2호 360ml 3병 선물세트 오미자주 이강주 소곡주","전통주선물세트","20340.0"
"48886185817","조은술세종 유기농 이도 375세트","전통주선물세트","30800.0"
"48886220503","한산소곡주 식품명인 한산소곡주 명화 1호 선물세트 18%","전통주선물세트","116100.0"
"48886243079","애플파파 충북 애플파파 N와인 포도 750ml 12%","국산와인/과일주","15810.0"
"48886244065","전통주애 식품명인 한산 소곡주 불소곡주 미니어쳐 유리병","리큐르주","7130.0"
"48886307571","전통주애-식품명인 전주 이강주 주병세트","전통주선물세트","52700.0"
"48886336589","덕유양조 전북 덕유양조 달 1614 dry 750ml 12%","일반증류주","33250.0"
"48886352789","더한주류 서울 더한 매실원주 375ml 13%","리큐르주","5580.0"
"48886357480","경기 술샘 미르 미니어쳐세트 3본입","전통주선물세트","27000.0"
"48886404940","식품명인 전주 이강주 편병 미니어쳐 50㎖ 25%","리큐르주","9350.0"
"48886453312","전통주애 맛보기 술-전북 내장산 복분자주 180㎖ 16%","복분자주","4250.0"
"48886461475","충남 황금보리 증류주 375ml 40%","소주","22100.0"
"48886471895","용두산조은술 용두산조은술 소나무와학 43도 375ml 명품증류주","일반증류주","19950.0"
"48886476828","전통주애 술샘 여우목 21도 375ml 오미자 증류주","일반증류주","7130.0"
"48886545006","내장산복분자 전북 내장산복분자주 와인 6호 16%","전통주선물세트","31620.0"
"48886551260","양반 안동소주 3년산 전통주 45도 미니어처 부부탈세트 백자 60ml 2병","전통주선물세트","23000.0"
"48886622667","내국양조 내국양조 송이주 능이주 선물세트 13도 375mlx2","전통주선물세트","25200.0"
"48886660208","용두산조은술 용두산조은술 참조은증류식소주 23도 360ml","소주","3600.0"
"48886668448","섬씽오동도360ml 18도","일반증류주","8800.0"
"48886685233","술샘 술샘 미르40 375ml 40%","소주","23750.0"
"48886841569","전북 덕유양조 달 1614 sweet 750ml 12%","일반증류주","33250.0"
"48886987321","영덕주조 영덕주조 해방주 18.8도 360ml 해방풍 증류주","일반증류주","6050.0"
"48886999472","양반 안동소주 전통주 38도 7년산 설산 38도 500ml 3병","소주","60000.0"
"48887029532","전주이강주 25도 360ml 리큐르주","리큐르주","10200.0"
"48887042389","영덕주조 영덕주조 도원결의 15도 360ml","일반증류주","6650.0"
"48887139008","전통주애 전통주애 선물세트 1호-문배주.이강주","전통주선물세트","29750.0"
"48887158578","전통주애-양촌양조여유소주375(19%)","소주","11270.0"
"48887296971","명가원 명가원솔송주 375mlx1병 /프리미엄 전통주/도수13도","약주","8190.0"
"48887392418","더한주류 전통주애 더한 서울의밤375ml 40%","리큐르주","17100.0"
"48887664420","운경 지리산 더덕주 25도 450ml 증류주","일반증류주","9600.0"
"48887882520","솔송주 담솔 40도 500ml 박흥선 명인 리큐르","리큐르주","27720.0"
"48887943295","운경 지리산 더덕주 25도 250ml 증류주","일반증류주","5430.0"
"48888132786","운경 지리산 더덕주 25도 1000ml 선물세트 증류주","일반증류주","39200.0"
"48888167294","솔송주 녹파주 15도 375ml 박흥선 명인 약주","약주","9900.0"
"48888251284","[술픽] 골목막걸리 프리미엄 12도 350ml 골목식당 백종원 주로","막걸리/탁주","8200.0"
"48888254620","[술픽] 술픽 해창막걸리 15도 900ml 해창주조장 프리미엄 생 막걸리 해창","막걸리/탁주","74900.0"
"48889285135","4온스120ml지카라스 전통멕시코산 지카라스","전통주","39400.0"
"48889846944","술여과기 가정용 술 알코올 불순물 제거 맥주 숙성막걸리","막걸리/탁주","67710.0"
"48890667070","369g 천연 알망 와인 레드 가넷 하트 크리스탈 야자석 힐링 20","전통주","263200.0"
"48891295949","일반 일본 니고리 핑크 스파클링 사이다 10.10oz 2팩","국산와인/과일주","79200.0"
"48891484323","일반 일본 니고리 핑크 스파클링 사이다 10.10oz 4개 팩","국산와인/과일주","146880.0"
